,ubicacion,alternativa,texto,matchType,ubicacionEncontrada,scoreMejorMatch,tipoUbicacionEncontrada,time_ms,truthLocation,truthTypeLocation,foundLocation,foundLocationType
315,-,-,otra vez montevideo puede quedar tapada de basura en pocas horas sea culpa del gremio o de la gestion martinez https t co dpddzjwebd,-,-,0.0,-,7.781,False,False,True,True
316,-,-,mientras montevideo se cae a pedazos entre basura miseria grafittis obras a medio terminar baches y verde tapado de hormigon sovietico municipal el intendente travesti considera de vital importancia ponerle mario benedetti a alguna calle me voy a fumar un porro y vuelvo,-,playa-verde&playa-la-verde,208.038016529,geonames,31.994,False,False,False,False
317,-,-,hace solo 54 dias que gremio ganaba la libertadores 2017 y hoy ya empieza la edicion de 2018 me encanta el nuevo formato de fechas de este glorioso torneo un partido tras otro casi sin descanso montevideo wanderers y el tricampeon olimpia abren fuego esta noche y ahi estaremos,-,nuevo-paris&balneario-nuevo-paris-nuevo-paris-nuevo-paris,148.658595041,geonames,36.083,False,False,False,False
318,-,-,ya renovamos miles de contenedores en montevideo pero necesitamos el compromiso de todos para mantenerlos limpios https t co lhaze9sb2y,-,-,0.0,-,8.591,False,False,True,True
319,-,-,orgullosos de estar presentes con nuestras ecobolsas en flumarketinguy2018 rubricabtl flumarketing radissonmvd marketingdigital marketing mobilemarketing ecomarketing ecomerchandising 3r ecobolsasuy montevideo uruguay ecouruguay https t co xxawomx0yt,-,cempre-uruguay&cempre-uruguay,344.03258925,geonames,38.309,False,False,False,False
320,-,-,mvd es una mugre estoy cansado de escuchar excusas de las autoridades terminemos de una vez por todas con la incapacidad de afrontar los problemas presentamos propuesta en mano al intendente martinez nunca se realizo 28 anos del fa basta https t co 8sozhjnsk9,-,holiday-inn-mvd&holiday-inn-mvd,12.03961752,geonames,19.888,False,False,False,False
321,-,-,pea3n de limpieza bachero montevideo https t co glyxcfm9pz,-,-,0.0,-,6.156,False,False,True,True
322,-,-,gente canjeando las entradas para la revancha de elclubolimpia contra montevideo wanderers del 26 de enero confia https t co cnanezj5dz,-,-,0.0,-,8.576,False,False,True,True
323,-,-,ante la grave situacion por la no recoleccion de residuos en montevideo y las medidas de adeom https t co 374d7k5wwa,-,-,0.0,-,7.93,False,False,True,True
324,-,-,montevideo huele a faso a graffiti a mugre a meo a cultura carnavalera montevideo llora en hombros de sus monumentos humillados por pinturitas socio artisticas y movimientos en vano montevideo sangra hedor huele a frente amplio a progresismo a pobrecismo mental,-,espacio-cultura-bigua&jose-vazquez-ledesma-2968,157.597709111,lugares_interes,35.119,False,False,False,False
325,-,-,que lindo ir caminando por las veredas de montevideo y que cada 8 o 10 cuadras haya un olor a orin que te deja sin aliento esquivar bolsas ver como tiran papeles a la calle y sentir el olor a porro en cada plaza divina la capi,-,cine-plaza&plaza-cagancha-1129,42.3160625,lugares_interes,43.368,False,False,False,False
326,-,-,la bolsa de montevideo dejo de temblar y apunta al equilibrio https t co iesqxbacrd https t co fyxa5g2q33,-,-,0.0,-,6.835,False,False,True,True
327,-,-,hay cientos de contenedores desbordados en todo mvd pero parece que lo politico esta por encima de la salud de los vecinos se debe decretar la esencialidad del servicio ante el riesgo sanitario que esta situacion provoca donde esta el intendente https t co knnafusze6,-,holiday-inn-mvd&holiday-inn-mvd,12.03961752,geonames,27.908,False,False,False,False
328,-,-,brenta senala que la denuncia de adeom sobre mujeres embarazadas trabajando en una montana de basura es falsa la colcha se deshilacha https t co pvvnkcaprp,-,-,0.0,-,9.009,False,False,True,True
329,-,-,el sr ta i no es ese liberal limpio y outsider dispuesto a servir a la patria desinteresadamente en plena crisis del 2002 se nego a participar en el grupo economico de batlle en plena crisis fue asesor del banco montevideo que dejo miles de uruguayos sin sus ahorros ojo,-,parque-batlle&parque-batlle,46.5525745988,geonames,40.901,False,False,False,False
330,-,-,parece que al intendente le preocupa que la gente se sienta segura y pueda utilizar el espacio publico sin problemas de tapar los pozos levantar la basura mejorar el transporte llevar iluminacion a distintos barrios y pagar la duda millonaria de la im ni hablamos no humo https t co keoxvc86v6,-,teatro-espacio-teatro&mercedes-869,36.9972485556,lugares_interes,31.301,False,False,False,False
331,-,-,comentamos el video de los japoneses limpiando pero nos cuesta llamar a montevideoim al 1950 3000 op 3 en vez de ensuciar nuestra ciudad nos falta bastante para ser desarrollados https t co ubwc8c84jw,-,ciudad-vieja&cidade-velha,261.491004,geonames,13.796,False,False,False,False
332,-,-,raffo tiene inteligencia y agallas para enfrentar el tema seguridad y orden desde el gobierno departamental es el tema cuidacoches carritos sin identificacion hurgadores que tiran basura por todo montevideo etc a la orden desde el equipo de la 9007,-,-,0.0,-,16.395,False,False,True,True
333,-,-,estas en el liceo y te gusta sacar fotos todavia estas a tiempo de participar de nuestro concurso de fotografia para promover el cuidado del medio ambiente te dejamos las bases y algunas de las imagenes que se presentaron el ano pasado https t co 8stqnprfmq https t co 4l5ihuuowi,-,liceo-31&liceo-31,100.674462891,geonames,37.709,False,False,False,False
334,-,-,el boleto no va a subir de precio montevideo en estas fiestas estara mas limpia y acondicionada feliz dia de lo https t co uc4bnxtyqr,-,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,0.218204208984,geonames,12.362,False,False,False,False
335,-,-,hace dos meses que me mude a montevideo y las tres cosas que mas me han impactado son la cantidad de gente durmiendo en las calles la basura tirada por todas partes y las personas revolviendo los contenedores no crei que fuera tan asi https t co ctv24jtevz,-,carrera-dos#carrera-tres,850.306555283,cruces_vias,39.261,False,False,False,False
336,-,-,hace solo 54 dias que gremio ganaba la libertadores 2017 y hoy ya empieza la edicion de 2018 me encanta el nuevo formato de fechas de este glorioso torneo un partido tras otro casi sin descanso montevideo wanderers y el tricampeon olimpia abren fuego esta noche y ahi estaremos,-,nuevo-paris&balneario-nuevo-paris-nuevo-paris-nuevo-paris,148.658595041,geonames,29.965,False,False,False,False
337,-,-,el fa dice que quiere darnos una mdeo mas limpia no hay que ser ansiosos van solamente 30 anos seguro en 5 mas lo logran,-,-,0.0,-,7.871,False,False,True,True
338,-,-,la im recurre videocamara del ministero del interior para multar a quienes tiran basura fuera contenedores porque no recurren al mides y le dan trabajo a las personas que reciben benefcios y los ponen como vigilantes ambientales y resolvemos un problema endemico de de 30 anos https t co kgvudzpu7z,-,universidad-del-trabajo-del-uruguay-utu&universidad-del-trabajo-del-uruguay-utu,9.50500526937,geonames,17.141,False,False,False,False
339,-,-,menos paulo coelho y mas limpieza en montevideo https t co m6urhuuicl,-,-,0.0,-,6.562,False,False,True,True
340,-,-,se dan cuenta que tony siempre sufre en im es secuestrado y torturado en im2 esta al bordo de la muerte en im3 sufre ataques de panico y tiene pesadillas en a entra a un portal y casi muere en a2 crea a ultron y se siente una basura en iw pierde todo y queda solo ya paren,-,-,0.0,-,11.707,False,False,True,True
341,-,-,generar una buena convivencia es parte de nuestro dia a dia como vecinas y vecinos de montevideo para lograr una ciudad mas limpia ademas de las tareas que lleva adelante la intendencia tambien es necesario que todas y todos colaboremos https t co uqsjz3itw9,-,intendencia-municipal-de-montevideo&intendencia-municipal-de-montevideo,481.37408862,geonames,21.195,False,False,False,False
342,-,-,montevideoim chdica juanvoelker fnopitsch te recordamos que si tenes que desechar residuos que no entran en el contenedor podes llamar al 1950 3000 opcion 3 o ingresar a https t co 92pn67wzed y pedir que los levantemos sin costo en caso de constatar este tipo de infracciones podes denunciarlas al 29010006,-,-,0.0,-,11.213,False,False,True,True
343,-,-,dicen que fueron 15 buses de hinchas del olimpia a montevideo por las dudas las estaciones de servicio ya guardaron todos los desodorantes,-,-,0.0,-,15.134,False,False,True,True
344,-,-,todo el ano trabajamos en la limpieza de las playas para que puedas disfrutarlas especialmente en verano cada dia juntamos 4 200 kg kilos de residuos como hacemos para limpiarlas te lo contamos https t co luiqlawnmn https t co u1xqopbtnm,-,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,0.218204208984,geonames,14.897,False,False,False,False
345,-,-,dos dias con raffointendenta y ya hemos cosechado estas expresiones de desprecio de burocratas oficialistas prueba irrefutable de que vamos por buen camino montevideo volvera a ser una ciudad integrada limpia moderna y segura https t co wzy4q8v4r6,-,ciudad-vieja&cidade-velha,261.491004,geonames,15.086,False,False,False,False
346,-,-,duele montevideo gente durmiendo en las calles como nunca vi antes rota y sucia a mas no poder que tendran para celebrar estas personas https t co d9n3hqoqdx,-,-,0.0,-,9.64,False,False,True,True
347,-,-,dmartinez uy chdica al menos 6 anos con el contenedor en la puerta a menos de un metro de la ventana el olor y las moscas en verano no son de lo mas agradable esto es para siempre o lo podemos rotar y que nos vaya tocando a todos un poco foto de hoy en la tarde https t co ioqdanxyca,-,edificio-puerta-del-sol&edificio-puerta-del-sol,20.3884417089,geonames,17.776,False,False,False,False
348,-,-,caminando en la noche por las calles de montevideo he visto de todo desde ancianos invalidos acurrucados en silla de ruedas entre cartones a familias con ninos hurgando volquetas cosas que por arte de magia se van a empezar a ver y reconocer dentro de 20 dias,-,banco-de-las-familias&banco-de-las-familias,93.1741733152,geonames,22.459,False,False,False,False
349,-,-,the disprespecc grabe naman kayo sa truck ng basura bakit niyo kino compare kay bong im so sorry truck honey,-,edificio-the-life&edificio-the-life,8.58401788235,geonames,14.393,False,False,False,False
350,-,-,im not a big chocolate lover chocolate ice cream basura chocolate cake isn t amazing fudge is disgusting,-,-,0.0,-,9.175,False,False,True,True
351,-,-,hace una semana hablaba de la cabecita de los sindicatos y mira a adeom no juntan la basura porque la im esta contratando a privados y por una denuncia de acoso laboral que esta siendo investigada por la comuna de cuarta,-,-,0.0,-,10.923,False,False,True,True
352,-,-,beatriztalegon separacion d poderes total hemos descabezado al independentismo lo jodido es q todos los jubilados sin redes q se tragan la basura tv n votaran ciudadanos,-,-,0.0,-,9.734,False,False,True,True
353,-,-,intentelo de nuevo ratas asquerosas quiero ver como les va con la im o la brigada anfibia expedicionaria estan advertidos luego no vayan a llorar donde su tio indh o sus canales de tv basura https t co j3gtqpxiv9,-,nuevo-paris&balneario-nuevo-paris-nuevo-paris-nuevo-paris,148.658595041,geonames,26.184,False,False,False,False
354,-,-,campeones de la recopa boca 4 inter de porto alegre 2 san pablo 2 olimpia 2 liga de quito y river 2 gremio 2 independiente cruzeiro velez nacional de montevideo colo colo cienciano santo corinthians atletico mineiro atletico nacional 1 vez,-,porto-alegre#psje-san-rafael,35774.828523,cruces_vias,103.831,False,False,False,False
355,av-8-de-octubre&av-8-de-octubre,av-8-de-octubre&av-8-de-octubre,mugrevideo en todo su esplendor puerta del liceo 14 en avenida 8 de octubre de la ciudad capital del uruguay midesuy montevideoim imambiente marinadefrente dmartinez uy scpresidenciauy frente amplio se ve que disfrutan nuestras autoridades de potenciar estas realidades https t co msthun0gra,lugares_interes,biblioteca-municipal-francisco-schinca&av-8-de-octubre-4210,19931.59305,lugares_interes,48.898,True,True,False,True
356,-,-,en serio hay gente que piensa que si el fa gobierna 5 anos mas la gente se va a dar cuenta y no los vota nunca mas hoy caminas por mvd entre mugre gente tirada en la calle con familias revolviendo contenedores y el 30 de la gente sigue dispuesta a votarlos de nuevo,-,nuevo-paris&balneario-nuevo-paris-nuevo-paris-nuevo-paris,148.658595041,geonames,41.934,False,False,False,False
357,-,-,gol de olimpia libertadoresxfox oscar gimenez empujo el balon con el arco vacio y pone el segundo del decano para superar a montevideo wanderers https t co i2bmqufvtl,-,banco-de-protesis-centro-quirurgico-profesor-doctor-oscar-guguelmone&banco-de-protesis-centro-quirurgico-profesor-doctor-oscar-guguelmone,1.90035260449,geonames,12.568,False,False,False,False
358,-,-,cuentas falsas atacan a martinez diciendo cosas como basura por doquier transito insoportable sin control calles rotas luces rotas semaforos sin sincronizar gastos de campana comprando partidos de la seleccion para tv ciudad fue presidente de ancap,-,hotel-presidente&hotel-presidente,1573.2875,geonames,21.298,False,False,False,False
359,-,-,es preciosa la tele nueva que se compraron pero tenian tanta ansiedad que se les olvido desarmar la caja y ponerla en el contenedor yo demore 3 minutos en bajar del auto y hacerlo aparte recien habia pasado el camion y eso iba a quedar asi hasta manana https t co bg8defdqnz,-,nueva-terminal-de-pasajeros&nueva-terminal-de-pasajeros,22.1619144376,geonames,26.484,False,False,False,False
360,-,-,snptcldylvc dmartinez uy adeommvd mira esto y no hacen nada es vereda ese monton de mugre https t co 1prtym8k8o,-,-,0.0,-,9.508,False,False,True,True
361,-,-,a partir de un llamado de la intendencia de montevideo mybox game studio creo valle dorado un entretenido y desafiante videojuego de estrategia que promueve habitos de cuidado del medio ambiente y que apuntan hacia la economia circular https t co 1yc24ivrly,-,-,0.0,-,21.878,False,False,True,True
362,-,-,record en homicidios y rapinas ancap y pluna primer vicepresidente procesado ensuciar montevideo suba de impuestos cierre de pymes exportacion internacional de cocaina cargos importante sin educacion insitacion del odio por un expresidente logrosdelfa,-,carrasco-international-airport&aeroport-international-de-carrasco-aeroporto-internacional-de-carrasco-aeropuerto-internacional-de-carrasco-aeroport-international-de-carrasco-carrasco-international-airport-flughafen-carrasco-mvd-mezhdunarodnyj-aehroport-karrasko-sumu-ka-la-si-ke-guo-ji-ji-chang-kalasako-gugjegonghang-karasuko-guo-ji-kong-gang-mezhdunarodnyi-aeroport-karrasko-karasukoguo-ji-kong-gang-qia-la-si-ke-guo-ji-ji-chang-karasako-gugjegonghang,1.32776670353,geonames,22.49,False,False,False,False
363,municipio-a&municipio-a,municipio-a&municipio-a,si un funcionario edil se lleva dos bolsas de cemento del municipio a su casa aunque las devuelva una semana despues cometio delito de peculado jurisprudencia de la cs devolucion de lo ilicitamente apropiado no convierte en atipica la conducta realizada,geonames,municipio-a&municipio-a,11722.79823,geonames,38.703,True,True,True,True
364,sheraton-montevideo-hotel&sheraton-montevideo-hotel,sheraton-montevideo-hotel&sheraton-montevideo-hotel,postales el plantel activo esta manana en las instalaciones del hotel sheraton en montevideo con miras al partido de hoy olimpiaporsobretodo conmebollibertadores https t co 7sc8t7gc86,geonames,sheraton-montevideo-hotel&sheraton-montevideo-hotel,49169.7868116,geonames,28.079,True,True,True,True
365,av-18-de-julio,av-18-de-julio,montevideoim si pasan por 18 van a ver todo lleno de basura si van por otras calles tambien no olviden volver,geonames,escuela-no-18-noruega&escuela-no-18-noruega,25.2003041889,geonames,44.359,True,True,False,True
366,-,-,montevideo wanderers quedo eliminado de la copaconmebollibertadores felicitaciones a elclubolimpia y suerte https t co gldcj9prlk,-,-,0.0,-,7.31,False,False,True,True
367,-,-,ya te enteraste de las actividades del equipo de saneamiento por el dia del medio ambiente sumate podes participar en los municipios b c ch y f mas info https t co mq2s2yyy7t https t co xjydvvwusi,-,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,42.8687925,geonames,20.06,False,False,False,False
368,arroyo-del-miguelete&arroyo-miguelete-arroyo-del-miguelete-miguelete-rio-de-miguelete,arroyo-del-miguelete&arroyo-miguelete-arroyo-del-miguelete-miguelete-rio-de-miguelete,creo que las imagenes mas sencillas a veces son las mas bellas montevideo recupero el arroyo miguelete entre maua e islas canarias mediante profundas tareas de limpieza y como resultado podemos volver a encontrar esto que nos acerca danieltrinidad2 https t co oglrnuxm4r,geonames,arroyo-del-miguelete&arroyo-miguelete-arroyo-del-miguelete-miguelete-rio-de-miguelete,2572.530192,geonames,49.072,True,True,True,True
369,-,-,viejoolimpica lo mejor del carnaval de montevideo es cuando termina es como el pan dulce que lo mas rico es cuando lo tiras a l basura,-,-,0.0,-,8.284,False,False,True,True
370,arroyo-del-miguelete&arroyo-miguelete-arroyo-del-miguelete-miguelete-rio-de-miguelete,arroyo-del-miguelete&arroyo-miguelete-arroyo-del-miguelete-miguelete-rio-de-miguelete,creo que las imagenes mas sencillas a veces son las mas bellas montevideo recupero el arroyo miguelete entre maua e islas canarias mediante profundas tareas de limpieza y como resultado podemos volver a encontrar esto que nos acerca danieltrinidad2 https t co oglrnuxm4r,geonames,arroyo-del-miguelete&arroyo-miguelete-arroyo-del-miguelete-miguelete-rio-de-miguelete,2572.530192,geonames,51.988,True,True,True,True
371,-,-,excelente juan castillo denunciando la campana de fakenews y difamacion orquestada contra la leytrans ensuciar https t co 5tlyqjpbxc,-,hogar-la-campana-fundacion-peluffo-guigens&hogar-la-campana-fundacion-peluffo-guigens,792.700204082,geonames,44.805,False,False,False,False
372,-,-,que hace la intendencia de montevideo con los 2 millones de dolares que recauda por dia algo huele mal en la capital y no es solo por culpa de la endemica basura no resuelta en 30 anos de administracion fa y por los olvidados arroyos contaminados ahora raffo intendente,-,maronas-entertainment-ex-sede-del-diario-el-dia&maronas-entertainment-ex-sede-del-diario-el-dia,0.218204208984,geonames,22.399,False,False,False,False
373,-,-,asi esta el barrio esperanza estuvimos la semana pasada y solicitamos a la im limpieza urgente de la canada hoy https t co 5txwa7cxdw,-,canada-bellaca&canada-bellaca,203.332005551,geonames,24.391,False,False,False,False
374,-,-,esto es montevideo del bicicleta martinez asi dejara al pais hambre mugre miseria https t co wlhxrlotwd,-,-,0.0,-,9.016,False,False,True,True
375,-,-,daniel martinez dejo a la im endeudada en cientos de millones de dolares no pudo solucionar el problema de la basura aumento el boleto y las principales arterias viales quedaron patas para arriba todo un estadista que pinta al fa en estado puro queda menos https t co gotzx7ueyy,-,-,0.0,-,12.917,False,False,True,True
376,-,-,un contenedor de japoneses para el sector limpieza de la intendencia de montevideo y listo https t co ocbigew27b,-,-,0.0,-,7.224,False,False,True,True
377,municipio-f&municipio-f,municipio-f&municipio-f,presentes en recorrida con lauraraffo municipio f conforme por hacerle llegar el pedido de las realidades que viven muchos vecinos de punta de rieles calles sin vituminizar no hay saneamiento caminan entre 15 20 cuadras diarias para poder tomar un omnibus basurales etc https t co xpiexvwn1h,geonames,municipio-f&municipio-f,11722.79823,geonames,37.146,True,True,True,True
378,-,-,si todo este ingenio y dinero lo destinaran a tapar pozos mejorar la limpieza bajar el precio de boleto y llevarle saneamiento e iluminacion a los vecinos tendriamos un mejor mvd de verdad son un pulpo recaudador presentamos pedido de informes https t co wswe2sjjeu,-,holiday-inn-mvd&holiday-inn-mvd,12.03961752,geonames,18.534,False,False,False,False
379,-,-,debatepresidencialuy pudo con ancap no pudo con la intendencia no pudo con la la mugre no pudo con adeom no pudo con el pit cnt y los sindicalistas no pudo con el boleto no fundio todo lo que toco si cerro raincoop no pudiste con nada y queres ser presidente,-,hotel-presidente&hotel-presidente,1573.2875,geonames,28.752,False,False,False,False
380,-,-,te acordas de aquella epoca en la que cuando se rompia un par de zapatos lo llevabas a arreglar en lugar de comprarte nuevos enseguida reparar ayuda a alargar la vida util de los objetos y reducir la cantidad de residuos que disponemos reparar reutilizar teammidori https t co lmks4np2f3,-,-,0.0,-,13.58,False,False,True,True
381,-,-,daniel martinez intendencia de montevideo decidio declarar a la basura ciudadano ilustre de montevideo,-,-,0.0,-,6.586,False,False,True,True
382,municipio-e&municipio-e,municipio-e&municipio-e,asentamiento aquiles lanza en malvin norte municipio e un simbolo del montevideo olvidado aguas residuales sin saneamiento ratas por doquier sin limpieza ni iluminacion basurales restos de vehiculos plombenia compatriotas que viven en condiciones inhumanas gestion fa https t co y8u4xkf9b8,geonames,municipio-e&municipio-e,11722.79823,geonames,38.979,True,True,True,True
383,-,-,triunfo de olimpia el gigante paraguayo vencio 2 0 a montevideo wanderers con goles de camacho y gimenez ida 0 0 https t co r2laxng9o9,-,-,0.0,-,8.128,False,False,True,True
384,-,-,sabes que hacer con cada uno de los residuos que generas en casa descarga nuestro nuevo manual de gestion de residuos en el hogar y sacate todas las dudas https t co ipgxzpcarg integra nuevas costumbres cuida el ambiente https t co 1ct8mcnmz1,-,nuevo-paris&balneario-nuevo-paris-nuevo-paris-nuevo-paris,148.658595041,geonames,60.002,False,False,False,False
385,-,-,hasta cuando vamos a naturalizar las columnas llenas de mugre montevideoim https t co za54tf7pj1,-,-,0.0,-,6.516,False,False,True,True
386,-,-,wanderers jugara de local en el estadio luis franzini montevideo contra elclubolimpia por la primera fase de https t co zawgpf3zqf,-,asociacion-espanola-primera-de-socorros-mutuos-edificio-oscar-magurno-souto&asociacion-espanola-primera-de-socorros-mutuos-edificio-oscar-magurno-souto,6.41925853707,geonames,42.24,False,False,False,False
387,-,-,mvd tiene problemas serios en materia de limpieza transito calles llenas de pozos barrios sin saneamiento y el b https t co ubsb6ucu8k,-,holiday-inn-mvd&holiday-inn-mvd,12.03961752,geonames,12.873,False,False,False,False
388,-,-,el frente amplio especialista en mandar a la gente a comer de la basura y el midesuy esta realmente pintado cesar sigue esperando ayuda observadoruy elpaisuy altafachauy jmilei jhgatti grazianopascale fabigoyen conradoh47 miguelmanzi kubrick media estabocaesmia12 https t co ewalw8ofqq,-,-,0.0,-,15.666,False,False,True,True
389,-,-,los montevideanos merecemos un montevideo seguro limpio iluminado merecemos una ciudad para disfrutar y por eso le hablo a todos los montevideanos sin pensar en ideologia o caudal electoral tengo la tranquilidad de que van a poder contar conmigo si me confian su voto,-,ciudad-vieja&cidade-velha,261.491004,geonames,19.743,False,False,False,False
390,-,-,en serio quieren continuar con esta gestion llamada vivir en la basura montevideoim https t co hxg8b9nj8u,-,-,0.0,-,7.374,False,False,True,True
391,-,-,las intendencias del interior recogen la basura c dia invierten el doble que montevideo y no hacen obras solo en el ultimo ano y no reciben transferencias especiales del gobierno nacional error daniel en cuanto a eso de la crisis por algo bergara disparo saben lo q entregan,-,hotel-nacional&hotel-nacional,536.644608,geonames,50.896,False,False,False,False
392,-,-,soy charrua dmartinez uy es una asesina y no pago por todos sus crimenes y nunca demostro arrepentimiento para las familias de sus victimas la solidaridad de dmartinez uy vale tanto como la mugre de montevideo,-,banco-de-las-familias&banco-de-las-familias,5785.170048,geonames,11.362,False,False,False,False
393,-,-,el que encuentre carteles de antia tirados en el piso comuniquese conmigo por privado los carteles seran donados a refugios de perros para hacerles casitas los que estan colgados pronto seran descolgados por un montevideo limpio rt asi hay mas difusion graciasss,-,-,0.0,-,28.224,False,False,True,True
394,-,-,hinchas de olimpia en montevideo para el juego de manana por copa futbol780 https t co vohiglhgby,-,-,0.0,-,6.169,False,False,True,True
395,-,-,para lograr el cometido de alvillar esta clarisimo q en mayo no se debe votar al fa mas de lo mismo en 30 anos no han sabido y no han podido solucionar el problema de la basura en montevideo destaco honestidad al reconocer q intendencias del interior son mas limpias chaufa https t co lj9hepn7wa,-,espacio-cultural-guambia&25-de-mayo-591,9.64006008163,lugares_interes,40.306,False,False,False,False
396,-,-,es una verguenza que la im se de el lujo de tener abandonados seis camiones que nos costaron a todos los montevideanos us 1 899 480 despues cuando llega fin de ano ponen excusas y la ciudad se tapa de basura presentamos pedido de informes https t co u8ippvhkcf,-,ciudad-vieja&cidade-velha,261.491004,geonames,16.676,False,False,False,False
397,-,-,que lindo ir caminando por las veredas de montevideo y que cada 8 o 10 cuadras haya un olor a orin que te deja sin aliento esquivar bolsas ver como tiran papeles a la calle y sentir el olor a porro en cada plaza divina la capi,-,cine-plaza&plaza-cagancha-1129,42.3160625,lugares_interes,38.031,False,False,False,False
398,-,-,villar precandidato del fa dijo que quiere a montevideo limpia como las ciudades del interior reconoce que la capital esta sucia y mal gestionada no es comun que desde el fa se haga sin embargo para solucionar el tema no hay que votar al partido de villar hay que cambiar,-,-,0.0,-,14.702,False,False,True,True
399,-,-,villar precandidato del fa dijo que quiere a montevideo limpia como las ciudades del interior reconoce que la capital esta sucia y mal gestionada no es comun que desde el fa se haga sin embargo para solucionar el tema no hay que votar al partido de villar hay que cambiar,-,-,0.0,-,11.703,False,False,True,True
400,-,-,la imm ya tendria la solucion para la basura contenedor tarjetero recargas la tarjeta en abitab la pasas se abr https t co ex4onef3yb,-,-,0.0,-,8.405,False,False,True,True
401,-,-,el expreso amenaza montevideo elclubolimpia sale a escena en la edicion 2018 de la conmebol libertadores el decano debuta desde las 19 15 en uruguay por la primera fase toda la previa https t co vvj7cot7gz,-,cempre-uruguay&cempre-uruguay,344.03258925,geonames,37.635,False,False,False,False
402,sheraton-montevideo-hotel&sheraton-montevideo-hotel,sheraton-montevideo-hotel&sheraton-montevideo-hotel,en vivo desde el hotel sheraton montevideo uruguay elclubolimpia vs wanderers por conmebollibertadores https t co 36vmcgwqq1,geonames,sheraton-montevideo-hotel&sheraton-montevideo-hotel,49169.7868116,geonames,27.98,True,True,True,True
403,-,-,los candidatos fa se esfuerzan por buscar promesas xa hacer xa montevideo y si empiezan por un plan para limpiar la ciudad levantar la basura arreglar de verdad el pavimento xa q mvdeo no sea zona minsda e iluminarla no inventen simplemente hagan esto,-,ciudad-vieja&cidade-velha,261.491004,geonames,16.876,False,False,False,False
404,-,-,el perro de la montevideo me tiene re podrido un bolsaso en el osico se va a comer,-,-,0.0,-,6.136,False,False,True,True
405,-,-,estamos en octavos con nuestro adn futbolistico y las expectativas intactas tambien aprendimos en el mundial de los bueno habitos y dejamos todo limpio a aprender por aca y a seguir rindiendo uruguay noma https t co xlkpi9jgav,-,cempre-uruguay&cempre-uruguay,344.03258925,geonames,33.833,False,False,False,False
406,-,-,daniel martinez no puede encargarse de la limpieza de 1 calle y pretende ser presidente de uruguay https t co vswkevy8zm,-,hotel-presidente&hotel-presidente,1573.2875,geonames,30.724,False,False,False,False
407,-,-,mientras montevideo se cae a pedazos entre basura miseria grafittis obras a medio terminar baches y verde tapado de hormigon sovietico municipal el intendente travesti considera de vital importancia ponerle mario benedetti a alguna calle me voy a fumar un porro y vuelvo,-,playa-verde&playa-la-verde,208.038016529,geonames,32.495,False,False,False,False
408,-,-,van a hacer dos meses que a mi madre la despidieron de su trabajo como mucama y busca un empleo en montevideo haciendo limpiezas ni siquiera pudo acceder a seguro y todo hoy en dia esta muy dificil y mas sin trabajo me ayudan a difundir si quieren su numero pueden mandarme md https t co 3anrefsnrv,-,universidad-del-trabajo-del-uruguay-utu&universidad-del-trabajo-del-uruguay-utu,19.0100105387,geonames,24.231,False,False,False,False
409,bahia-de-montevideo&bahia-montevideo-bahia-de-montevideo-bahia-de-montevideo-montevideo-bay,bahia-de-montevideo&bahia-montevideo-bahia-de-montevideo-bahia-de-montevideo-montevideo-bay,playa capurro bahia de montevideo rio de la plata en estado de emergencia sanitaria montevideoim dmartinez uy natgeo la rompkbzas810 dw espanol muyinteresante likechichian miguelfnogueira jmcarzolio iresiduo mvotma uruguay https t co k5kbxgdkgj,geonames,bahia-de-montevideo&bahia-montevideo-bahia-de-montevideo-bahia-de-montevideo-montevideo-bay,30178.76248,geonames,58.518,True,True,True,True
410,-,-,montevideo hermosa ciudad copada por inseguridad mugre oscura tristemente poblada por indigentes veredas destruidas plazas que pasaron de ser un sitio de esparcimiento a juntadero de drogadictos transito desordenado calles rotas mas de 2 decadas del fa lograron el cambio,-,ciudad-vieja&cidade-velha,261.491004,geonames,15.733,False,False,False,False
411,avenida-18-de-julio&avenida-18-de-julio,avenida-18-de-julio&avenida-18-de-julio,pasaron 3 anos desde que asumio el intendente martinez se endeudo en us 94 millones a pagar en 20 anos parches en avenidas que llaman inversion recoleccion de basura ineficiente reforma de 18 de julio no salio y recaudacion millonaria por camaras hablame del mejor mvd,geonames,avenida-18-de-julio&avenida-18-de-julio,5900.27255473,geonames,86.915,True,True,True,True
412,-,-,sabias que en nuestras casas podemos reciclar la yerba y convertirla en compost para las plantas hoy a partir de las 14 30 en el parque de la amistad te ensenamos como hacerlo los detalles los encontras aca https t co clhihuwpfy https t co stfalnoc2k,-,parque-rodo&parque-rodo,313.145068165,geonames,30.368,False,False,False,False
413,-,-,nota que realice hoy en informativo de radioimparcial dialogo con diego rs pnacional aire fresco temas basura subadelboleto multas montevideoim traversa1090 nota gt https t co 56oagnuyqx https t co dkhmx7qtiy,-,-,0.0,-,9.396,False,False,True,True
